LR: 0.0001, buffer: 10000, upd: 0.0004
Ep: 1668, Reward: -42.44604316546824, Avg: -53.25526797263297
Ep: 1669, Reward: -63.85542168674786, Avg: -53.33018582586407
Ep: 1670, Reward: -51.21951219512266, Avg: -53.286825392259736
Ep: 1671, Reward: -53.900709219859024, Avg: -53.27628293490877
Ep: 1672, Reward: -50.31055900621199, Avg: -53.188193556417424
Ep: 1673, Reward: -59.87654320987745, Avg: -53.25993196148916
Ep: 1674, Reward: -56.52173913043567, Avg: -53.304854149841475
Ep: 1675, Reward: -61.53846153846243, Avg: -53.45458991026427
Ep: 1676, Reward: -55.05617977528155, Avg: -53.52175687406874
Ep: 1677, Reward: -56.66666666666749, Avg: -53.54941644853683
Ep: 1678, Reward: -53.3333333333341, Avg: -53.57744942851326
Ep: 1679, Reward: -56.66666666666749, Avg: -53.59427686688412
Ep: 1680, Reward: -53.73665480427123, Avg: -53.56497674826015
Ep: 1681, Reward: -58.99053627760336, Avg: -53.60264330506603
Ep: 1682, Reward: -43.060498220641335, Avg: -53.5046287586529
Ep: 1683, Reward: -58.99053627760338, Avg: -53.533723310618115
Ep: 1684, Reward: -46.969696969697694, Avg: -53.46213587664536
Ep: 1685, Reward: -54.703832752614055, Avg: -53.391527145347965
Ep: 1686, Reward: -57.31707317073255, Avg: -53.47664326954675
Ep: 1687, Reward: -54.692556634305035, Avg: -53.45566760132189
Ep: 1688, Reward: -53.57142857142939, Avg: -53.448898226905456
Ep: 1689, Reward: -62.75071633237909, Avg: -53.6319609457848
Ep: 1690, Reward: -53.405017921147774, Avg: -53.729920899432365
Ep: 1691, Reward: -56.834532374101514, Avg: -53.7728424943598
Ep: 1692, Reward: -53.488372093024054, Avg: -53.71450587630699
Ep: 1693, Reward: -52.727272727273466, Avg: -53.69495080901778
Ep: 1694, Reward: -51.55709342560626, Avg: -53.628528174142005
Ep: 1695, Reward: -56.666666666667524, Avg: -53.723363854893186
Ep: 1696, Reward: -53.900709219858975, Avg: -53.77897611314343
Ep: 1697, Reward: -58.76288659793896, Avg: -53.81104942356725
Ep: 1698, Reward: -47.56554307116182, Avg: -53.73498071634783
Ep: 1699, Reward: -65.40880503144734, Avg: -53.90951486331657
Ep: 1700, Reward: -51.76848874598144, Avg: -53.93700367234501
